TRANSACTIONID,ACCOUNTID,ACCOUNTTYPEID,CUSTOMERID,CUSTOMERTYPEID,PRODUCTID,PRODUCTCATEGORYID,PROFITCENTERID,VERSION,DATE,VALUE
9242,FPA1/022,INC,LACU_S01,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200301,34808
9243,FPA1/022,INC,LACU_S01,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200401,131560
9244,FPA1/022,INC,LACU_S01,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200501,173800
9245,FPA1/022,INC,LACU_S01,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200601,128040
9246,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20190201,13398
9247,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20190301,7584
9248,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200201,16613
9249,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200301,9404
9250,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200401,21000
9251,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200501,22610
9252,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200601,21630
9253,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20190201,2772
9254,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20190301,3960
9255,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200201,3437
9256,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200301,4910
9257,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200401,17880
9258,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200501,15960
9259,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200601,17520
9260,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20190201,5368
9261,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20190301,3256
9262,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200201,6656
9263,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200301,4037
9264,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200401,9280
9265,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200501,14560
9266,FPA1/022,INC,LACU_S01,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200601,13440
9267,FPA1/022,INC,LACU_S02,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20190201,26620
9268,FPA1/022,INC,LACU_S02,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20190301,52998
9269,FPA1/022,INC,LACU_S02,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200201,33008
9270,FPA1/022,INC,LACU_S02,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200301,65716
9271,FPA1/022,INC,LACU_S02,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200401,83160
9272,FPA1/022,INC,LACU_S02,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200501,88440
9273,FPA1/022,INC,LACU_S02,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200601,86680
9274,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20190201,8162
9275,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20190301,9086
9276,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200201,10120
9277,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200301,11266
9278,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200401,24500
9279,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200501,33040
9280,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200601,29680
9281,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20190201,3102
9282,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20190301,5280
9283,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200201,3846
9284,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200301,6547
9285,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200401,6120
9286,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200501,12840
9287,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200601,12120
9288,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20190201,3696
9289,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20190301,5632
9290,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200201,4582
9291,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200301,6983
9292,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200401,14880
9293,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200501,15040
9294,FPA1/022,INC,LACU_S02,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200601,10720
9295,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20190201,15004
9296,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20190301,55176
9297,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200201,18604
9298,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200301,68417
9299,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200401,127160
9300,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200501,83600
9301,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200601,205480
9302,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20190201,64969
9303,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20190301,118430
9304,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200201,80560
9305,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200301,146850
9306,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200401,164025
9307,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200501,291600
9308,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200601,253800
9309,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20190201,82114
9310,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20190301,92034
9311,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200201,101820
9312,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200301,114120
9313,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200401,219438
9314,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200501,201402
9315,FPA1/022,INC,LACU_S03,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200601,197394
9316,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20190201,28848
9317,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20190301,17113
9318,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200201,35771
9319,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200301,21220
9320,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200401,64008
9321,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200501,128016
9322,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200601,61341
9323,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20190201,5237
9324,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20190301,13965
9325,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20200201,6493
9326,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20200301,17317
9327,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20200401,53958
9328,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20200501,14283
9329,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20200601,44436
9330,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20190201,4281
9331,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20190301,13998
9332,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20200201,5308
9333,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20200301,17358
9334,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20200401,53928
9335,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20200501,17976
9336,FPA1/022,INC,LACU_S03,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20200601,5992
9337,FPA1/022,INC,LACU_S03,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20190201,7768
9338,FPA1/022,INC,LACU_S03,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20190301,8390
9339,FPA1/022,INC,LACU_S03,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20200201,9633
9340,FPA1/022,INC,LACU_S03,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20200301,10403
9341,FPA1/022,INC,LACU_S03,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20200401,25990
9342,FPA1/022,INC,LACU_S03,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20200501,20905
9343,FPA1/022,INC,LACU_S03,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20200601,19775
9344,FPA1/022,INC,LACU_S03,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20200401,8592
9345,FPA1/022,INC,LACU_S03,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20200501,57280
9346,FPA1/022,INC,LACU_S03,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20200601,60144
9347,FPA1/022,INC,LACU_S03,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20190301,4257
9348,FPA1/022,INC,LACU_S03,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20200301,5279
9349,FPA1/022,INC,LACU_S03,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20200501,92880
9350,FPA1/022,INC,LACU_S03,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20200601,75465
9351,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20190201,8893
9352,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20190301,13436
9353,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200201,11027
9354,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200301,16661
9355,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200401,36750
9356,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200501,38080
9357,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200601,63210
9358,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20190201,4950
9359,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20190301,17094
9360,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200201,6137
9361,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200301,21196
9362,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200401,40440
9363,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200501,53880
9364,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200601,54120
9365,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20190201,8536
9366,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20190301,4928
9367,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200201,10584
9368,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200301,6110
9369,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200401,13440
9370,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200501,17120
9371,FPA1/022,INC,LACU_S03,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200601,13600
9372,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20190201,35816
9373,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20190301,46464
9374,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200201,44411
9375,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200301,57614
9376,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200401,84920
9377,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200501,151360
9378,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200601,44880
9379,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20190201,118058
9380,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20190301,75364
9381,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200201,146389
9382,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200301,93450
9383,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200401,157950
9384,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200501,255150
9385,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200601,342900
9386,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20190201,57315
9387,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20190301,102505
9388,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200201,71069
9389,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200301,127104
9390,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200401,166332
9391,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200501,192384
9392,FPA1/022,INC,LACU_S04,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200601,189378
9393,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20190201,27870
9394,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20190301,28359
9395,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200201,34558
9396,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200301,35164
9397,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200401,56896
9398,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200501,79121
9399,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200601,71120
9400,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20190201,7855
9401,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20190301,19202
9402,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20200201,9740
9403,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20200301,23811
9404,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20200401,42849
9405,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20200501,14283
9406,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20200601,31740
9407,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20190201,6421
9408,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20190301,33757
9409,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20200201,7962
9410,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20200301,41857
9411,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20200401,14980
9412,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20200501,23968
9413,FPA1/022,INC,LACU_S04,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20200601,71904
9414,FPA1/022,INC,LACU_S04,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20190201,4039
9415,FPA1/022,INC,LACU_S04,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20190301,5904
9416,FPA1/022,INC,LACU_S04,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20200201,5009
9417,FPA1/022,INC,LACU_S04,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20200301,7321
9418,FPA1/022,INC,LACU_S04,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20200401,9605
9419,FPA1/022,INC,LACU_S04,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20200501,18080
9420,FPA1/022,INC,LACU_S04,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20200601,18080
9421,FPA1/022,INC,LACU_S04,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20190301,34385
9422,FPA1/022,INC,LACU_S04,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20200301,42637
9423,FPA1/022,INC,LACU_S04,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20200401,17184
9424,FPA1/022,INC,LACU_S04,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20200501,22912
9425,FPA1/022,INC,LACU_S04,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20200601,17184
9426,FPA1/022,INC,LACU_S04,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20190301,12772
9427,FPA1/022,INC,LACU_S04,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20200301,15837
9428,FPA1/022,INC,LACU_S04,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20200401,92880
9429,FPA1/022,INC,LACU_S04,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20200501,17415
9430,FPA1/022,INC,LACU_S04,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20200601,11610
9431,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20190201,12204
9432,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20190301,13706
9433,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200201,15133
9434,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200301,16995
9435,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200401,14350
9436,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200501,36400
9437,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200601,20020
9438,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20190201,13926
9439,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20190301,15048
9440,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200201,17268
9441,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200301,18659
9442,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200401,26040
9443,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200501,29280
9444,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y200,YH,US10_PCY2S,Actual,20200601,44520
9445,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20190201,5104
9446,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20190301,8448
9447,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200201,6328
9448,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200301,10475
9449,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200401,13760
9450,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200501,33280
9451,FPA1/022,INC,LACU_S04,Z1,MZ-TG-Y240,YH,US10_PCY3S,Actual,20200601,22720
9452,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20190201,82280
9453,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20190301,57354
9454,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200201,102026
9455,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200301,71118
9456,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200401,189200
9457,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200501,255640
9458,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200601,176000
9459,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20190201,65340
9460,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20190301,102837
9461,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200201,81020
9462,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200301,127515
9463,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200401,371925
9464,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200501,378000
9465,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200601,396225
9466,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20190201,73297
9467,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20190301,101954
9468,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200201,90886
9469,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200301,126420
9470,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200401,220440
9471,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200501,346692
9472,FPA1/022,INC,LACU_S05,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200601,308616
9473,FPA1/022,INC,LACU_S05,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20190201,22003
9474,FPA1/022,INC,LACU_S05,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20190301,27870
9475,FPA1/022,INC,LACU_S05,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200201,27283
9476,FPA1/022,INC,LACU_S05,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200301,34558
9477,FPA1/022,INC,LACU_S05,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200401,80010
9478,FPA1/022,INC,LACU_S05,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200501,38227
9479,FPA1/022,INC,LACU_S05,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200601,83566
9480,FPA1/022,INC,LACU_S05,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20190201,4364
9481,FPA1/022,INC,LACU_S05,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20190301,8728
9482,FPA1/022,INC,LACU_S05,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20200201,5411
9483,FPA1/022,INC,LACU_S05,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20200301,10823
